# OpenHarmony-7.0-Release @ f079c4ad9848f9cc4a9a4b3a3613ad8fbb142549
# repo_root\trelative_path\tupstream_repo\tsha256_oid\tsize_bytes
applications/standard/hap	sceneboard/PrintSpooler.hap	https://gitcode.com/openharmony/applications_hap	0d58a02b81abbfbaf87d25705c3717d0e24ea3bb2537c8be67cb0ecd17bddfd4	2480289
applications/standard/hap	sceneboard/SceneBoard.hap	https://gitcode.com/openharmony/applications_hap	cffcc5ebc3ee4d587d5566c875900b2598c1486a690d24cbe05a2f04387db786	95716571
applications/standard/hap	sceneboard/SecurityPrivacyCenter.hap	https://gitcode.com/openharmony/applications_hap	d150dedbbf732b57ddc376e4a11dc4d873a75281d749bb74873ae0081d35e7e4	417639
applications/standard/hap	sceneboard/Settings.hap	https://gitcode.com/openharmony/applications_hap	5f49b39a9307c07fb820addce451fb3c043fe7f453e2aa049924e64ec944543b	73120196
applications/standard/hap	sceneboard/SoundRecorder.hap	https://gitcode.com/openharmony/applications_hap	2251f230dd986b85fbbdc9a0a1364e599197a463812840fbbb300d3df7f31f18	6704983
applications/standard/hap	sceneboard/Startup_guide.hap	https://gitcode.com/openharmony/applications_hap	9adc66d1340dea47e4ff5115ab35c7b8992bad47932b0c571742c50f155435c2	7665095
applications/standard/hap	sceneboard/ThemeComponent.hap	https://gitcode.com/openharmony/applications_hap	1ce80a7f6988309bcb4a1f16d059de01609e005231e6b48e26a53c734da5472e	6050836
applications/standard/hap	sceneboard/ThemeService.hap	https://gitcode.com/openharmony/applications_hap	330452f2f1d6de4065606e94277f6716e3731f5e9906cbf88e084f495abf18e7	764527
applications/standard/hap	sceneboard/Tips.hap	https://gitcode.com/openharmony/applications_hap	7ec81776d421c8fc5de7467c494a2e90448697e52909501f60d3c0887f0f13d6	592418
applications/standard/hap	sceneboard/cameraPicker.hap	https://gitcode.com/openharmony/applications_hap	c9011de77580db3b35ff8b6e5e2d214cc8f48e9d0376c3e9d970e059aefc265b	12565568
applications/standard/hap	sceneboard/mediacontroller.hap	https://gitcode.com/openharmony/applications_hap	1118c178e106bfd49bcff5de099daa8f24166595acac24941077e4cde60cd2d3	2308626
applications/standard/hap	sceneboard/simcardmanagement.hap	https://gitcode.com/openharmony/applications_hap	748e8fb8e09c00f112eac3fd4fa24b0afb6d3cce1d0b0d833b1ad3cbb6e52bb6	949001
base/web/webview	ohos_nweb/prebuilts/arm/ArkWebCore.hap	https://gitcode.com/openharmony/web_webview	39199e84091042e0a4d149ceb25f258001358ceb3677c90cf15c57a2156f7808	150572074
base/web/webview	ohos_nweb/prebuilts/arm64/ArkWebCore.hap	https://gitcode.com/openharmony/web_webview	68892876f256230a6f7954217afee0d3b90d392870ed5ffd183d8c6fd3fe16e0	159345684
foundation/arkui/ace_engine	frameworks/bridge/arkts_frontend/arkui_idlize/idlizer-arkgen-2.1.140-panda-1.5.0-dev.58082.tgz	https://gitcode.com/openharmony/arkui_ace_engine	ac4ca6867f147eabe7e06338aaaa499789d929042bfc7726a29e7451b22ca3f3	592642
foundation/arkui/ace_engine	frameworks/bridge/arkts_frontend/arkui_idlize/idlizer-core-2.1.140-panda-1.5.0-dev.58082.tgz	https://gitcode.com/openharmony/arkui_ace_engine	0c2c1938c00b4cd5c23f1a8b819f5afdcc7d3094c08047b84ac58d794dfa0a85	214355
foundation/arkui/ace_engine	frameworks/bridge/arkts_frontend/arkui_idlize/idlizer-etsgen-2.1.140-panda-1.5.0-dev.58082.tgz	https://gitcode.com/openharmony/arkui_ace_engine	d09f4b62643ab14632044e323f4cfa612a33f9cfb133e99e85daad4287311879	312895
foundation/arkui/ace_engine	frameworks/bridge/arkts_frontend/arkui_idlize/idlizer-interfaces-2.1.140-panda-1.5.0-dev.58082.tgz	https://gitcode.com/openharmony/arkui_ace_engine	1ef17977398ab948fd5ead5796fe230c34d3cd4f3d0b8b2b0ab113d75ecdc40f	16500
foundation/arkui/ace_engine	frameworks/bridge/arkts_frontend/arkui_idlize/idlizer-libohos-2.1.140-panda-1.5.0-dev.58082.tgz	https://gitcode.com/openharmony/arkui_ace_engine	49baceea5642d21d3f5a1d5e67f71f9b44a558d7a7b5cf3833cc2c736dfa2eb3	175470
foundation/arkui/ace_engine	frameworks/bridge/arkts_frontend/arkui_idlize/idlizer-runner-2.1.140-panda-1.5.0-dev.58082.tgz	https://gitcode.com/openharmony/arkui_ace_engine	8904ce4d1b332ff9705ee7897a2364b75abc4eb99b2b225ed551e1d541126362	66274
foundation/arkui/ace_engine	test/component_test/test_cases/components/image_video_and_media/entry/src/main/resources/rawfile/video1.mp4	https://gitcode.com/openharmony/arkui_ace_engine	0fb1078d1c76f16b0efc7a3434751baa4e6054699c2a0749798f18506daee81c	4134168
foundation/arkui/ace_engine	test/component_test/test_cases/components/image_video_and_media/entry/src/main/resources/rawfile/video2.mp4	https://gitcode.com/openharmony/arkui_ace_engine	42a7b55e21829cb903d523f639ff1671ba960c814c3c41155111dcdeea061a1b	3121524
third_party/icu	ohos_icu4j/data/lite/icudt74l_dat.S	https://gitcode.com/openharmony/third_party_icu	2160bc6ebfeecc933ca611dd464fd97ae0d992a3cd91b38720595ca6a4e0369c	21359615
third_party/icu	tools/multi/proj/icu4cscan/old-xmls.tar.bz2	https://gitcode.com/openharmony/third_party_icu	215e9cc66b7962f53a08db564558553366f06f64eb6d8508a3ff2dac47c90cb6	9713
third_party/libphonenumber	cpp/src/phonenumbers/geocoding/geocoding_data.cc	https://gitcode.com/openharmony/third_party_libphonenumber	d1fbefbe1fb8837cd2aaa19a90550b2c31aa1061d661d8d79657e58d4dafa11b	10472496
third_party/libphonenumber	metadata/metadata.zip	https://gitcode.com/openharmony/third_party_libphonenumber	8720a6996ce97ded9c87442d7495be8fc78f51dde49184beb543a2e342c5197d	3082368
third_party/libphonenumber	migrator/src/test/java/com/google/phonenumbers/migrator/testing/testData/testMetadataZip.zip	https://gitcode.com/openharmony/third_party_libphonenumber	09ccd801ab65c71c17161f6e721b70c21284892c1e66b04543e4f85043c5f72e	8757
third_party/libphonenumber	tools/java/cpp-build/target/cpp-build-1.0-SNAPSHOT-jar-with-dependencies.jar	https://gitcode.com/openharmony/third_party_libphonenumber	0db0aadc229101b0ad50464c23f47e8c65bf23973a09d35177ccfbd3dabf4968	1974718
